Reporter Identifier	VALUE
Rv2559c	8.433413
Rv2560	9.941797
Rv2561	10.663357
Rv2562	9.747272
Rv2563	10.417136
glnQ	9.955869
Rv2565	9.795225
Rv2566	9.151406
Rv2567	10.104129
Rv2568c	9.411998
Rv2569c	8.640504
Rv2570	8.478191
Rv2571c	10.236427
aspS	9.9619
Rv2573	8.305714
Rv2574	10.370409
Rv2575	9.621923
Rv2576c	10.379005
Rv2577	8.109456
Rv2578c	7.931297
dhaA	9.656157
hisS	10.40763
Rv2581c	9.142866
ppiB	9.949245
relA	10.632196
apt	11.21624
Rv2585c	10.3396845
secF	11.220188
secD	11.095028
yajC	10.907203
gabT	9.624994
fadD9	11.288241
PE_PGRS44	10.271941
ruvB	9.854301
ruvA	10.453013
ruvC	9.862474
Rv2595	10.689765
Rv2596	11.130333
Rv2597	9.196827
Rv2598	9.518222
Rv2599	8.676892
Rv2600	10.145394
speE	8.354881
Rv2601A	9.831928
Rv2602	10.147908
Rv2603c	11.543172
snoP	10.519409
tesB2	10.920071
snzP	11.30628
pdxH	8.976918
PPE42	8.974465
Rv2609c	10.486214
pimA	10.778454
Rv2611c	10.094492
pgsA1	10.899694
Rv2613c	10.62417
Rv2614A	7.87297
thrS	9.744668
PE_PGRS45	8.100485
Rv2616	9.359569
Rv2617c	9.8762045
Rv2618	8.212505
Rv2619c	9.732179
Rv2620c	9.748008
Rv2621c	9.467781
Rv2622	8.716152
TB31.7	8.530365
Rv2624c	8.03956
Rv2625c	8.286264
Rv2626c	8.872589
Rv2627c	8.309749
Rv2628	9.10314
Rv2629	10.54418
Rv2630	9.410019
Rv2631	8.648863
Rv2632c	10.55193
Rv2633c	9.626665
PE_PGRS46	8.733067
Rv2635	7.7267656
Rv2636	8.85595
dedA	10.456384
Rv2638	9.060674
Rv2639c	10.044058
Rv2640c	9.235107
cadI	8.853669
Rv2642	9.214626
arsC	8.61263
Rv2644c	8.594136
Rv2645	8.64617
Rv2646	9.106551
Rv2647	9.477221
Rv2649	10.354503
Rv2650c	9.088482
Rv2651c	10.687133
Rv2652c	8.071684
Rv2653c	7.8982196
Rv2655c	7.8754954
Rv2656c	8.44002
Rv2657c	10.073117
Rv2658c	9.016029
Rv2659c	8.201212
Rv2660c	8.22521
Rv2661c	9.101202
Rv2662	8.155013
Rv2663	8.24596
Rv2664	8.913351
Rv2665	11.16147
Rv2666	7.890918
clpC2	8.191951
Rv2668	9.197331
Rv2669	8.549082
Rv2670c	8.823221
ribD	9.408288
Rv2672	9.805255
Rv2673	10.589095
Rv2674	11.262021
Rv2675c	11.188782
Rv2676c	9.492318
hemY	9.9236355
hemE	9.171947
echA15	9.993755
Rv2680	11.8372135
Rv2681	9.553314
dxs1	10.908948
Rv2683	10.103376
arsA	10.562546
arsB1	10.4953985
Rv2686c	9.145271
Rv2687c	9.234513
Rv2688c	9.391239
Rv2689c	9.182576
Rv2690c	9.457312
ceoB	9.87466
ceoC	10.021733
Rv2693c	10.311362
Rv2694c	11.903951
Rv2695	8.578036
Rv2696c	11.3045025
dut	9.634846
Rv2698	9.652676
Rv2699c	10.63019
Rv2700	9.638036
suhB	9.265022
ppgK	9.587932
sigA	11.829265
Rv2704	10.849141
Rv2705c	9.07336
Rv2706c	7.9292326
Rv2707	11.337794
Rv2708c	10.789564
Rv2709	10.5322
sigB	12.80855
ideR	11.592537
Rv2712c	8.527268
sthA	8.879726
Rv2714	10.387013
Rv2715	11.392424
Rv2716	10.143088
Rv2717c	9.675925
Rv2718c	10.801913
Rv2719c	9.705958
lexA	10.829358
Rv2721c	10.897217
Rv2722	9.240773
Rv2723	9.566681
fadE20	9.638816
hflX	9.761772
dapF	10.489557
miaA	8.76043
Rv2728c	9.116231
Rv2729c	9.352099
Rv2730	8.084476
Rv2731	9.420583
Rv2732c	10.944176
Rv2733c	9.632121
Rv2734	9.62115
Rv2735c	9.245868
recX	10.690955
Rv2737A	8.368804
recA	10.774331
Rv2738c	10.308519
Rv2739c	9.093062
ephG	9.301624
PE_PGRS47	9.057958
Rv2742c	9.373059
Rv2743c	11.815558
35kd_ag	12.413583
Rv2745c	14.605239
pgsA3	9.529738
Rv2747	9.406351
ftsK	10.494012
Rv2749	10.0360565
Rv2750	9.669022
Rv2751	10.007286
Rv2752c	10.558878
dapA	10.0213175
thyX	9.328685
hsdS.1	9.740281
hsdM	9.543543
Rv2757c	9.459707
Rv2758c	9.126633
Rv2759c	9.321649
Rv2760c	9.013856
hsdS	10.171215
Rv2762c	10.062734
dfrA	11.229195
thyA	10.981948
Rv2765	8.807406
Rv2766c	9.723655
Rv2767c	8.4758
PPE43	8.378195
PE27	8.851354
PPE44	8.751674
Rv2771c	9.819189
Rv2772c	10.327765
dapB	11.204324
Rv2774c	9.017986
Rv2775	9.909748
Rv2776c	9.582087
Rv2777c	10.511
Rv2778c	11.648193
Rv2779c	10.824042
ald	10.634782
Rv2781c	10.074398
pepR	10.703585
gpsI	10.987752
lppU	12.376647
rpsO	13.192187
ribF	9.623443
Rv2787	8.670458
sirR	9.902194
fadE21	11.44008
ltp1	11.456843
Rv2791c	11.590393
Rv2792c	10.852299
truB	10.223539
Rv2794c	10.085542
Rv2795c	10.594414
lppV	8.49229
Rv2797c	8.644034
Rv2798c	9.68642
Rv2799	9.469022
Rv2800	8.888261
Rv2801c	9.285154
Rv2802c	9.280436
Rv2803	8.6094675
Rv2804c	7.763109
Rv2805	8.696319
Rv2806	9.322381
Rv2807	8.076149
Rv2808	10.896047
Rv2809	10.710161
Rv2810c	7.4946985
Rv2811	8.626001
Rv2812	7.592103
Rv2813	7.484878
Rv2816c	8.301257
Rv2817c	8.720416
Rv2818c	9.509226
Rv2819c	9.455022
Rv2820c	9.56509
Rv2821c	9.489933
Rv2822c	9.728993
Rv2823c	8.999142
Rv2824c	8.832277
Rv2825c	9.848506
Rv2826c	9.334438
Rv2827c	8.968195
Rv2829c	10.28161
Rv2830c	9.773992
echA16	9.454207
ugpC	8.73658
ugpB	8.554676
ugpE	8.473147
ugpA	8.9026
dinF	9.869609
Rv2837c	10.942922
rbfA	11.254882
infB	11.160017
Rv2840c	12.552944
nusA	10.608606
Rv2842c	10.58432
Rv2843	9.395917
Rv2844	9.900171
proS	10.492113
efpA	11.361829
cysG	9.506496
cobB	9.283526
cobO	9.89497
Rv2850c	9.838446
Rv2851c	10.669649
mqo	9.616303
PE_PGRS48	8.269284
Rv2854	8.942487
mtr	9.581307
nicT	9.958336
Rv2857c	11.122889
aldC	10.363832
Rv2859c	10.123586
glnA4	10.024218
mapB	10.765118
Rv2862c	9.226149
Rv2863	7.655671
Rv2864c	9.075991
Rv2865	8.967399
Rv2866	8.145491
Rv2867c	11.183155
gcpE	11.760294
rip	10.675434
dxr	8.877068
Rv2871	8.865237
Rv2872	9.427105
mpt83	8.700401
dipZ	8.35612
mpt70	8.261158
Rv2876	9.829252
Rv2877c	9.111125
mpt53	9.772418
Rv2879c	12.324337
Rv2880c	10.385941
cdsA	11.9341
frr	11.693055
pyrH	11.127432
Rv2884	9.662238
Rv2885c	9.778842
Rv2886c	8.596647
Rv2887	9.499587
amiC	11.181133
tsf	12.091568
rpsB	10.986523
Rv2891	7.640105
PPE45	8.534864
Rv2893	8.088828
xerC	10.220835
viuB	9.91994
Rv2896c	7.8192925
Rv2897c	8.297641
Rv2898c	10.260958
fdhD	10.322458
fdhF	10.172214
Rv2901c	12.868788
rnhB	11.477554
lepB	12.759001
rplS	12.087999
lppW	12.302887
trmD	9.403669
rimM	10.8685875
Rv2908c	12.461985
rpsP	10.79893
Rv2910c	8.638757
dacB2	9.575145
Rv2912c	9.416743
Rv2913c	8.960421
pknI	9.013265
Rv2915c	9.711158
ffh	10.321836
Rv2917	8.467667
glnD	8.971191
glnB	11.210204
amt	8.715445
ftsY	9.857481
acyP	10.172863
smc	10.36222
Rv2923c	9.429923
fpg	8.901606
rnc	11.134086
Rv2926c	11.321148
Rv2927c	11.260945
tesA	10.219072
Rv2929	11.66074
fadD26	12.202948
ppsA	10.9474325
ppsB	11.028883
ppsC	10.44231
ppsD	9.393069
ppsE	10.449317
drrA	10.857055
drrB	10.7188015
drrC	10.68622
papA5	9.830678
mas	11.896984
fadD28	12.258372
mmpL7	11.074147
Rv2943	9.311432
Rv2943A	8.593428
Rv2944	8.947317
lppX	11.683506
pks1	10.77743
pks15	11.374001
fadD22	12.068195
Rv2949c	14.010105
fadD29	12.281998
Rv2951c	11.80014
Rv2952	10.694853
Rv2953	11.547782
Rv2954c	10.949568
Rv2955c	9.433731
Rv2956	11.242049
Rv2957	10.285724
Rv2958c	10.498674
Rv2959c	10.607008
Rv2960c	9.3969145
Rv2961	7.602543
Rv2962c	9.108021
Rv2963	9.13157
purU	8.82036
kdtB	10.154822
Rv2966c	9.25031
pca	10.525204
Rv2968c	11.642313
Rv2969c	11.032968
Rv2970A	10.555144
lipN	10.325906
Rv2971	11.132647
Rv2972c	8.635237
recG	8.483825
Rv2974c	8.979948
Rv2975c	9.774906
ung	10.574708
thiL	10.468984
Rv2978c	9.594134
Rv2979c	10.440061
Rv2980	8.624431
ddlA	10.582024
gpdA2	10.109194
Rv2983	9.47057
ppk	10.043223
mutT1	9.022228
hupB	14.112085
leuD	9.819998
leuC	10.591258
Rv2989	11.03127
Rv2990c	11.223038
Rv2991	9.07971
gltS	10.792087
Rv2993c	10.1558895
Rv2994	9.78791
leuB	11.388374
serA1	10.314363
Rv2997	8.563759
Rv2998	9.498865
Rv2998A	8.025998
lppY	9.33796
Rv3000	9.032723
ilvC	11.314303
ilvN	10.652418
ilvB1	10.28448
cfp6	9.52359
Rv3005c	11.018792
lppZ	10.491212
Rv3007c	8.3183975
Rv3008	9.244391
gatB	10.317415
pfkA	10.373898
gatA	9.192384
gatC	8.746246
Rv3013	8.107905
ligA	9.201829
Rv3015c	9.440673
lpqA	8.912695
esxQ	9.336298
PE27A	8.855158
PPE46	9.0918865
esxR	10.595802
esxS	7.9454226
PPE47	8.1398
PE29	8.898343
trmU	10.420932
iscS	10.174866
Rv3026c	8.908179
Rv3027c	9.57826
fixB	11.297888
fixA	12.009702
Rv3030	9.218408
Rv3031	9.606171
Rv3032	10.083528
Rv3033	9.22385
Rv3034c	10.039463
Rv3035	9.330986
TB22.2	9.637
Rv3037c	9.919367
Rv3038c	10.960668
echA17	9.380426
Rv3040c	9.158955
Rv3041c	9.76255
serB2	11.737939
ctaD	11.451175
fecB	11.092653
adhC	11.390497
Rv3046c	8.608368
Rv3047c	11.034704
nrdF2	10.768597
Rv3049c	11.321977
Rv3050c	12.267164
nrdE	13.148467
nrdI	12.078669
nrdH	12.849449
Rv3054c	8.275426
Rv3055	8.72816
dinP	9.077187
Rv3057c	10.097741
Rv3058c	10.107714
cyp136	9.624261
Rv3060c	9.775502
fadE22	9.32095
ligB	8.978177
cstA	8.971658
Rv3064c	9.089482
mmr	9.63624
Rv3066	9.021665
Rv3067	8.381839
pgmA	8.769015
Rv3069	9.110345
Rv3070	8.98399
Rv3071	8.81729
Rv3072c	9.6718
Rv3073c	8.834082
Rv3074	8.849879
Rv3075c	11.431357
Rv3076	8.666849
Rv3077	9.093391
hab	10.306026
Rv3079c	8.766465
pknK	8.217899
Rv3081	8.362593
virS	8.462273
Rv3083	9.474701
lipR	8.9937525
Rv3085	9.687968
adhD	9.800322
Rv3087	8.959744
Rv3088	9.339018
fadD13	9.782138
Rv3090	8.984679
Rv3091	9.371539
Rv3092c	10.957593
Rv3093c	11.328114
Rv3094c	11.253065
Rv3095	10.601352
Rv3096	10.740341
PE_PGRS63	8.617891
Rv3098c	9.674828
Rv3099c	10.758136
smpB	11.438339
ftsX	11.326594
ftsE	10.920994
Rv3103c	10.729167
Rv3104c	11.084811
prfB	9.981587
fprA	8.805002
agpS	9.146972
Rv3108	7.767317
moaA1	8.219345
moaB1	8.390699
moaC1	8.262286
moaD1	8.128605
Rv3113	8.130264
Rv3114	7.8654704
moeB2	10.573567
sseC1	11.626713
moaE1	11.330738
Rv3120	11.203082
cyp141	10.427722
Rv3122	9.602348
Rv3123	8.852307
Rv3124	8.223435
PPE49	8.54246
Rv3126c	7.7179055
Rv3127	10.472379
Rv3128c	7.7000995
Rv3129	8.086384
Rv3130c	9.422134
Rv3131	9.701268
devS	9.731748
devR	9.659585
Rv3134c	9.507368
PPE50	11.426651
PPE51	11.580967
Rv3137	12.04356
pflA	10.275907
fadE24	10.938782
fadE23	11.962852
fadB4	10.683946
Rv3142c	10.245502
Rv3143	9.29804
PPE52	9.818504
nuoA	11.979283
nuoB	12.645564
nuoC	11.095862
nuoD	11.501595
nuoE	10.627601
nuoF	10.713485
nuoG	11.072968
nuoH	11.302556
nuoI	11.9302435
nuoJ	11.615049
nuoK	11.126126
nuoL	11.596108
nuoM	11.115033
nuoN	10.85524
PPE53	9.979472
Rv3160c	9.882614
Rv3161c	10.206975
Rv3162c	8.9634495
Rv3163c	9.094219
moxR3	8.945491
Rv3165c	8.581237
Rv3166c	8.660178
Rv3167c	7.912477
Rv3168	8.4276495
Rv3169	9.189864
aofH	9.42859
hpx	11.231311
Rv3172c	10.588156
Rv3173c	11.807924
Rv3174	12.097179
Rv3175	8.374543
mesT	9.204359
Rv3177	11.049996
Rv3178	8.022119
Rv3179	8.447282
Rv3180c	8.420861
Rv3181c	8.636047
Rv3182	9.442222
Rv3183	9.741452
Rv3187	10.644239
Rv3188	8.930158
Rv3189	9.143549
Rv3190c	10.115601
Rv3191c	8.012133
Rv3192	7.5370164
Rv3193c	11.11377
Rv3194c	9.704027
Rv3195	8.465401
Rv3196	8.152357
Rv3196A	10.285184
Rv3197	11.907672
whiB7	9.836004
Rv3198A	10.643053
uvrD2	9.277231
nudC	10.654709
Rv3200c	10.518056
Rv3201c	8.250374
Rv3202c	8.407643
lipV	9.096758
Rv3204	9.439172
Rv3205c	11.370085
moeB1	11.496839
Rv3207c	11.958566
Rv3208	10.573023
TB9.4	10.267451
Rv3209	10.338928
Rv3210c	9.473853
rhlE	10.813887
Rv3212	10.568292
Rv3213c	11.0530405
gpm2	9.951113
entC	9.415373
Rv3216	10.877739
Rv3217c	9.895859
Rv3218	8.810321
whiB1	12.835535
Rv3220c	10.785856
Rv3221A	11.880155
TB7.3	12.235927
Rv3222c	11.432358
sigH	11.393773
Rv3224	11.341074
Rv3224A	11.484105
Rv3224B	11.650901
Rv3225c	9.872855
Rv3226c	9.071107
aroA	9.157309
Rv3228	9.203494
desA3	11.015722
Rv3230c	9.890778
Rv3231c	10.17991
pvdS	10.99619
Rv3233c	10.613607
Rv3234c	9.908819
Rv3235	8.819142
Rv3236c	10.140137
Rv3237c	9.505824
Rv3238c	9.357124
Rv3239c	9.066971
secA1	11.730604
Rv3241c	10.995337
Rv3242c	8.900119
Rv3243c	10.364402
lpqB	10.753211
mtrB	11.418474
mtrA	13.093744
tmk	10.372105
sahH	11.586261
Rv3249c	10.233486
rubB	10.611372
rubA	10.377674
alkB	10.836573
Rv3253c	8.983163
Rv3254	9.3295965
manA	10.222398
Rv3256c	10.497889
pmmA	11.06407
Rv3258c	11.117717
Rv3259	8.538975
whiB2	13.440289
fbiA	9.91772
fbiB	9.552273
Rv3263	9.413763
manB	10.933123
wbbL1	9.938738
rmlD	9.6004
Rv3267	10.712381
Rv3268	10.02815
Rv3269	9.39452
ctpC	9.496182
Rv3271c	10.723138
Rv3272	10.188989
Rv3273	10.827523
fadE25	11.27816
purE	10.352102
purK	9.520586
Rv3277	9.4558115
Rv3278c	9.081651
birA	8.661207
accD5	10.745174
Rv3281	11.891539
Rv3282	12.775396
sseA	10.8213215
Rv3284	11.526024
accA3	11.138657
sigF	9.299755
rsbW	9.564236
usfY	10.302985
Rv3289c	11.565374
lat	12.6050625
Rv3291c	9.416226
Rv3292	9.644766
pcd	9.424505
Rv3294c	6.916373
Rv3295	11.655707
lhr	9.086046
nei	8.230148
lpqC	10.336205
atsB	10.619642
Rv3300c	9.562975
phoY1	10.976883
glpD2	10.278677
lpdA	9.558411
Rv3304	10.473483
amiA1	9.798142
amiB1	9.826305
deoD	9.559537
pmmB	9.003308
upp	8.659189
sapM	10.221729
Rv3311	10.000918
Rv3312A	10.934763
Rv3312c	9.365935
add	9.871888
deoA	8.920729
cdd	9.0646715
sdhC	9.948511
sdhD	9.548877
sdhA	9.691509
sdhB	10.431304
Rv3320c	11.487338
Rv3321c	11.992713
Rv3322c	9.874292
moaX	10.071738
Rv3324A	8.363722
moaC3	8.386925
Rv3326	11.291267
Rv3327	7.878993
sigJ	9.364098
Rv3329	10.167942
dacB1	9.348859
sugI	10.32318
nagA	8.745349
Rv3333c	7.9176445
Rv3334	8.989291
Rv3335c	10.744547
trpS	10.575631
Rv3337	9.697577
Rv3338	9.718138
icd1	10.717518
metC	8.904965
metA	10.046064
Rv3342	10.139014
PPE54	8.313197
PE_PGRS50	6.973851
PPE55	8.535753
Rv3348	10.217719
Rv3349c	7.9242597
PPE56	8.293251
Rv3351c	8.034628
Rv3352c	8.826689
Rv3353c	8.247488
Rv3354	8.452155
folD	9.361633
Rv3357	8.892654
Rv3358	9.100329
Rv3359	8.015524
Rv3360	8.794334
Rv3361c	10.36734
Rv3362c	10.163596
Rv3363c	9.3984995
Rv3364c	9.314121
Rv3365c	9.777399
spoU	8.426063
PE_PGRS51	9.907157
Rv3368c	8.688417
Rv3369	9.851598
dnaE2	8.114586
Rv3371	9.663485
otsB2	9.327993
echA18	9.883451
echA18.1	9.4195595
amiD	9.045468
Rv3376	12.017167
Rv3377c	10.22873
Rv3378c	9.749485
dxs2	8.159048
lytB1	9.446755
idsB	9.573101
Rv3384c	10.7060175
Rv3385c	10.215257
Rv3386	8.797882
Rv3387	8.220789
PE_PGRS52	11.023305
Rv3389c	9.997754
lpqD	9.739604
acrA1	8.466096
cmaA1	9.9552965
iunH	9.548298
Rv3394c	8.372919
Rv3395A	8.135083
Rv3395c	9.5794325
guaA	10.064677
phyA	8.904068
idsA1	9.077634
Rv3399	9.3315
Rv3400	10.775918
Rv3401	10.08
Rv3402c	8.931987
Rv3403c	9.886138
Rv3404c	10.266352
Rv3405c	8.917284
Rv3406	8.244992
Rv3407	12.882601
Rv3408	13.572554
choD	9.805773
guaB3	9.630728
guaB2	10.335247
Rv3412	12.19945
Rv3413c	9.940398
sigD	9.978496
Rv3415c	8.607378
whiB3	10.871758
groEL1	11.888242
groES	14.856744
gcp	9.970057
rimI	9.84008
Rv3421c	9.561488
Rv3422c	10.524029
alr	10.4366455
Rv3424c	9.449932
PPE57	9.451566
PPE58	9.71876
Rv3427c	8.701521
Rv3428c	7.707814
PPE59	10.882386
Rv3430c	8.816686
Rv3431c	9.678105
gadB	9.128659
Rv3433c	8.603159
Rv3434c	9.993023
Rv3435c	11.145275
glmS	10.049764
Rv3437	9.541842
Rv3438	9.174204
Rv3439c	8.84039
Rv3440c	10.20936
mrsA	10.432245
rpsI	12.063539
rplM	12.026682
esxT	8.699449
esxU	8.26517
Rv3446c	7.899588
Rv3447c	7.974393
Rv3448	8.002594
mycP4	8.004127
Rv3450c	9.253851
cut3	9.210485
cut4	9.205307
Rv3453	8.6569395
Rv3454	8.866888
truA	11.479602
rplQ	13.3444
rpoA	12.598392
rpsD	11.675637
rpsK	12.82383
rpsM	13.0199375
infA	13.535194
Rv3463	9.588999
rmlB	11.444679
rmlC	11.5589905
Rv3467	8.191138
Rv3468c	8.583908
mhpE	8.189487
ilvB2	8.613559
Rv3471c	7.831149
Rv3472	9.284262
bpoA	7.8845344
Rv3475	11.020478
kgtP	9.501449
PE31	12.858234
Rv3479	10.52621
Rv3480c	9.780036
Rv3481c	9.811759
Rv3482c	10.336667
Rv3483c	9.843956
cpsA	9.96668
Rv3485c	9.935609
Rv3486	8.818468
lipF	13.083727
Rv3488	8.84609
Rv3489	12.356649
otsA	11.1358
Rv3491	10.732746
Rv3492c	10.978563
Rv3493c	9.769761
mce4F	9.700678
lprN	10.0778475
mce4D	10.338234
mce4C	10.504606
mce4B	10.625695
mce4A	9.952252
yrbE4B	9.784841
yrbE4A	9.604542
Rv3502c	9.382402
fdxD	8.689066
fadE26	8.389361
fadE27	8.541462
fadD17	8.616638
PE_PGRS53	8.259555
PE_PGRS54	9.037979
ilvX	10.067461
Rv3510c	8.941573
PE_PGRS55	8.791674
PE_PGRS56	7.8445807
fadD18	9.051354
PE_PGRS57	10.029438
fadD19	8.59537
echA19	8.767801
Rv3517	8.20717
cyp142	10.477491
Rv3519	10.931005
Rv3520c	10.807374
Rv3521	8.364886
ltp4	9.0278425
ltp3	9.7681875
Rv3524	10.246364
Rv3525c	8.587347
Rv3526	9.557029
Rv3527	10.069138
Rv3528c	10.01231
Rv3529c	8.507302
Rv3530c	8.774924
Rv3531c	8.239321
PPE61	8.270543
PPE62	9.176764
Rv3534c	9.356271
Rv3535c	8.533079
Rv3536c	9.900661
Rv3537	8.588653
Rv3538	8.614267
PPE63	8.234174
ltp2	8.926493
Rv3541c	9.337206
Rv3542c	9.282276
fadE29	9.405647
fadE28	9.293516
cyp125	8.838126
fadA5	8.645093
Rv3547	10.886009
Rv3548c	9.437602
Rv3549c	9.165704
echA20	9.417865
Rv3551	8.845214
Rv3552	8.795669
Rv3553	8.592558
fdxB	9.048432
Rv3555c	9.034878
fadA6	9.326247
Rv3557c	9.594801
PPE64	8.986339
Rv3559c	8.538246
fadE30	8.982449
fadD3	8.844027
fadE31	8.961974
fadE32	8.681037
fadE33	8.153776
aspB	8.528532
Rv3566A	9.018678
nat	9.247159
Rv3567c	10.118537
bphC	10.406734
bphD	9.925794
Rv3570c	9.999062
hmp	8.762813
Rv3572	8.9067545
fadE34	8.448389
Rv3574	8.933906
Rv3575c	9.603409
lppH	9.629482
Rv3577	9.21766
arsB2	8.991142
Rv3579c	9.9841
cysS1	10.439415
ispF	12.577399
ispD	14.291006
Rv3583c	15.467966
lpqE	10.860029
radA	9.584819
Rv3586	9.649867
Rv3587c	11.546295
canB	10.106826
mutY	9.180042
PE_PGRS58	8.118257
Rv3591c	8.921334
TB11.2	11.433892
lpqF	10.880031
Rv3594	9.232453
PE_PGRS59	12.671608
clpC1	12.739788
lsr2	12.494991
lysS	10.696047
Rv3600c	10.44673
panD	9.97681
panC	10.577826
Rv3603c	10.096969
Rv3604c	9.333948
Rv3605c	10.409939
folK	9.87899
folB	9.736401
folP1	10.156735
folE	10.684983
ftsH	10.470547
Rv3612c	12.890755
Rv3613c	13.487804
Rv3614c	13.819974
Rv3615c	13.314027
Rv3616c	12.441775
ephA	9.421254
Rv3618	8.787131
esxW	8.495348
PPE65	8.090238
PE32	7.8569117
lpqG	9.790887
hpt	10.720746
mesJ	10.357793
Rv3626c	10.484492
Rv3627c	9.650489
ppa	10.056216
Rv3629c	10.194937
Rv3630	9.436699
Rv3631	9.530307
Rv3632	10.787498
Rv3633	11.572666
galE1	9.50335
Rv3635	9.264072
Rv3636	10.435879
Rv3637	7.8875027
Rv3638	7.8277593
Rv3639c	9.463741
Rv3640c	8.173065
fic	10.0587635
Rv3642c	10.073775
Rv3643	7.531149
Rv3644c	9.439726
Rv3645	11.307864
topA	10.866266
Rv3647c	10.08234
cspA	12.372765
Rv3649	8.488944
PE33	8.730611
Rv3651	10.631071
PE_PGRS60	8.3848095
Rv3654c	9.139888
Rv3655c	9.127556
Rv3656c	8.589477
Rv3657c	7.752839
Rv3658c	8.894174
Rv3659c	8.166796
Rv3660c	8.915077
Rv3661	10.274051
Rv3662c	8.958669
dppD	9.172389
dppC	9.330327
dppB	9.751173
dppA	9.134417
acs	9.480337
Rv3668c	9.161602
Rv3669	10.781949
ephE	8.734615
Rv3671c	10.366392
Rv3672c	10.433363
Rv3673c	10.373122
nth	9.9533615
Rv3675	10.026104
Rv3676	10.900626
Rv3677c	10.974918
Rv3678A	10.450435
Rv3678c	11.358426
Rv3679	11.165942
Rv3680	12.682097
whiB4	10.698424
ponA2	11.165015
Rv3683	10.6172695
Rv3684	10.252959
cyp137	10.1933365
Rv3686c	11.9693575
rsfB	11.852688
Rv3688c	10.19165
Rv3689	9.969098
Rv3690	9.640526
Rv3691	10.16057
moxR2	9.94338
Rv3693	9.721091
Rv3694c	10.227389
Rv3695	10.313619
glpK	9.891852
Rv3697c	10.072367
Rv3698	8.822484
Rv3699	9.933997
Rv3700c	9.693821
Rv3701c	10.482725
Rv3702c	9.887008
Rv3703c	9.897799
gshA	9.938049
Rv3705A	9.939545
Rv3705c	9.627615
Rv3706c	9.821745
Rv3707c	9.332256
asd	11.093724
ask	10.353323
leuA	10.810108
dnaQ	9.867338
Rv3712	9.269062
cobQ2	9.763385
Rv3714c	9.734463
recR	11.732692
Rv3716c	11.744118
Rv3717	9.909073
Rv3718c	9.279307
Rv3719	10.889665
Rv3720	11.089354
dnaZX	10.1926155
Rv3722c	10.904764
Rv3723	11.375795
cut5a	11.2571125
cut5b	10.065719
Rv3725	10.415972
Rv3726	10.790756
Rv3727	8.754774
Rv3728	8.525584
Rv3729	9.102416
Rv3730c	8.698431
ligC	8.550003
Rv3732	9.592422
Rv3733c	11.146387
Rv3734c	10.232771
Rv3735	10.412028
Rv3736	9.046472
Rv3737	9.287278
PPE66	9.036112
PPE67	9.766924
Rv3740c	8.458319
Rv3741c	8.454924
Rv3742c	9.212865
ctpJ	7.7853236
Rv3744	9.052501
Rv3745c	7.7777376
PE34	8.323202
Rv3747	10.8176
Rv3748	10.298226
Rv3749c	10.9158125
Rv3750c	11.003263
Rv3751	7.8022003
Rv3752c	9.423857
Rv3753c	10.538325
tyrA	9.434496
Rv3755c	10.942134
proZ	9.664052
proW	10.048136
proV	10.883792
proX	11.329302
Rv3760	9.493739
fadE36	9.753454
Rv3762c	9.251959
lpqH	12.034535
tcrY	9.498146
tcrX	10.200225
Rv3766	9.6787815
Rv3767c	10.359385
Rv3768	9.074912
Rv3769	10.1244
Rv3770A	9.362326
Rv3770B	9.633153
Rv3770c	9.479678
Rv3771c	10.3071
hisC2	9.461406
Rv3773c	9.024189
echA21	10.213168
lipE	10.198506
Rv3776	8.165318
Rv3777	9.864176
Rv3778c	10.292592
Rv3779	8.812119
Rv3780	11.31599
rfbE	11.15085
Rv3782	11.613295
rfbD	10.855965
Rv3784	9.515505
Rv3785	9.53858
Rv3786c	9.263119
Rv3787c	8.402054
Rv3788	9.877762
Rv3789	9.783996
Rv3790	9.852891
Rv3791	11.474816
Rv3792	9.419042
embC	9.669463
embA	9.855775
embB	10.189903
Rv3796	9.445516
fadE35	9.062872
accD4	12.244938
pks13	11.994861
fadD32	12.013947
Rv3802c	11.309126
fbpD	10.7416115
fbpA	13.900814
Rv3805c	10.5608
Rv3806c	11.442615
Rv3807c	11.485751
glfT	11.025904
glf	10.18815
pirG	10.426521
Rv3811	10.766201
PE_PGRS62	9.261034
Rv3813c	10.162604
Rv3814c	10.638619
Rv3815c	10.415089
Rv3816c	10.369254
Rv3817	9.104298
Rv3818	10.653334
Rv3819	10.501402
papA2	9.259746
Rv3821	10.291783
Rv3822	11.030036
mmpL8	11.276857
papA1	10.82311
pks2	11.1864805
fadD23	9.95429
Rv3827c	10.876596
Rv3828c	10.451981
Rv3829c	8.899006
Rv3830c	9.425342
Rv3831	8.896666
Rv3832c	8.501728
Rv3833	8.513428
serS	8.717255
Rv3835	9.444603
Rv3836	9.346479
Rv3837c	10.081582
pheA	9.450522
Rv3839	7.8685308
Rv3840	8.024631
bfrB	13.508299
glpQ1	10.341427
Rv3843c	11.001695
Rv3845	8.2782545
sodA	11.826604
Rv3847	11.812339
Rv3848	9.024767
Rv3849	12.76361
Rv3850	11.103223
Rv3851	9.560407
hns	11.367038
rraA	11.549849
ethA	11.004951
ethR	9.833179
Rv3856c	10.034322
Rv3857c	11.184884
gltD	12.144591
gltB	11.594418
Rv3860	8.813959
