Reporter Identifier	VALUE
Rv2559c	8.554114
Rv2560	10.830712
Rv2561	8.9937525
Rv2562	8.919738
Rv2563	9.5794325
glnQ	9.53858
Rv2565	9.388686
Rv2566	8.885712
Rv2567	9.422758
Rv2568c	9.4558115
Rv2569c	8.940342
Rv2570	8.566742
Rv2571c	9.421254
aspS	9.936672
Rv2573	8.302709
Rv2574	10.582024
Rv2575	9.805255
Rv2576c	11.046295
Rv2577	8.5169935
Rv2578c	8.157078
dhaA	9.282876
hisS	11.245608
Rv2581c	9.669463
ppiB	10.184737
relA	11.092653
apt	11.251836
Rv2585c	9.919367
secF	11.068629
secD	11.244305
yajC	11.16147
gabT	10.226094
fadD9	12.168911
PE_PGRS44	11.124737
ruvB	9.108021
ruvA	9.748576
ruvC	9.4589815
Rv2595	9.508205
Rv2596	10.1593275
Rv2597	8.576119
Rv2598	9.149691
Rv2599	8.15118
Rv2600	9.924475
speE	8.149312
Rv2601A	9.834164
Rv2602	10.592009
Rv2603c	10.900626
snoP	9.609382
tesB2	10.82311
snzP	11.8372135
pdxH	9.429189
PPE42	8.817843
Rv2609c	9.778278
pimA	10.016182
Rv2611c	9.982181
pgsA1	10.53429
Rv2613c	9.664973
Rv2614A	8.180487
thrS	9.9619
PE_PGRS45	8.684141
Rv2616	9.481877
Rv2617c	10.263894
Rv2618	8.343782
Rv2619c	12.839643
Rv2620c	12.76361
Rv2621c	12.094117
Rv2622	12.030543
TB31.7	14.357757
Rv2624c	12.499064
Rv2625c	13.870726
Rv2626c	14.414136
Rv2627c	12.382545
Rv2628	13.572554
Rv2629	13.3444
Rv2630	12.244938
Rv2631	10.087705
Rv2632c	10.292592
Rv2633c	9.95967
PE_PGRS46	8.545269
Rv2635	7.721264
Rv2636	8.389361
dedA	10.352102
Rv2638	9.370707
Rv2639c	9.934854
Rv2640c	9.547745
cadI	8.842077
Rv2642	9.465563
arsC	9.125382
Rv2644c	7.98337
Rv2645	8.508219
Rv2646	8.889101
Rv2647	8.697441
Rv2649	10.242895
Rv2650c	9.915604
Rv2651c	10.485394
Rv2652c	8.536655
Rv2653c	8.286264
Rv2655c	8.153776
Rv2656c	9.099335
Rv2657c	11.093724
Rv2658c	11.487338
Rv2659c	10.06423
Rv2660c	8.856752
Rv2661c	9.573101
Rv2662	8.958669
Rv2663	8.89201
Rv2664	9.710527
Rv2665	10.687133
Rv2666	8.365826
clpC2	8.335086
Rv2668	10.115601
Rv2669	8.665962
Rv2670c	8.6118555
ribD	9.704601
Rv2672	9.925794
Rv2673	10.397284
Rv2674	11.44008
Rv2675c	10.9474325
Rv2676c	10.265427
hemY	9.9533615
hemE	9.673589
echA15	9.33796
Rv2680	10.4366455
Rv2681	9.311949
dxs1	10.717518
Rv2683	10.394074
arsA	10.08234
arsB1	9.561488
Rv2686c	10.2501955
Rv2687c	10.014639
Rv2688c	9.482756
Rv2689c	8.571076
Rv2690c	9.581307
ceoB	10.246364
ceoC	10.207821
Rv2693c	11.288241
Rv2694c	12.713543
Rv2695	8.964171
Rv2696c	10.757076
dut	9.492318
Rv2698	9.963584
Rv2699c	10.684983
Rv2700	10.432245
suhB	9.819189
ppgK	9.790423
sigA	11.709506
Rv2704	10.153326
Rv2705c	10.09975
Rv2706c	9.938049
Rv2707	11.84218
Rv2708c	11.076158
Rv2709	10.944176
sigB	13.687473
ideR	12.577399
Rv2712c	8.336239
sthA	9.062872
Rv2714	10.96789
Rv2715	10.528435
Rv2716	9.742147
Rv2717c	9.017045
Rv2718c	10.531291
Rv2719c	8.934704
lexA	10.304365
Rv2721c	11.0530405
Rv2722	9.016029
Rv2723	8.602589
fadE20	11.392424
hflX	9.854879
dapF	10.285724
miaA	9.026999
Rv2728c	10.088705
Rv2729c	10.56005
Rv2730	7.8670006
Rv2731	9.665865
Rv2732c	10.842667
Rv2733c	9.901644
Rv2734	10.206597
Rv2735c	9.043898
recX	10.002338
Rv2737A	8.236133
recA	10.692147
Rv2738c	9.369364
Rv2739c	8.845214
ephG	9.993755
PE_PGRS47	9.57826
Rv2742c	9.333122
Rv2743c	12.426799
35kd_ag	12.759001
Rv2745c	13.552698
pgsA3	9.006783
Rv2747	8.915077
ftsK	11.221542
Rv2749	10.762266
Rv2750	9.962906
Rv2751	10.154108
Rv2752c	10.161739
dapA	10.135967
thyX	9.146348
hsdS.1	8.904965
hsdM	8.601435
Rv2757c	8.006488
Rv2758c	8.616638
Rv2759c	8.799554
Rv2760c	8.201212
hsdS	9.085327
Rv2762c	9.007544
dfrA	9.877073
thyA	10.22873
Rv2765	8.629801
Rv2766c	9.801347
Rv2767c	8.762813
PPE43	9.471699
PE27	8.880642
PPE44	8.91635
Rv2771c	9.423857
Rv2772c	10.4307
dapB	10.997066
Rv2774c	9.171947
Rv2775	9.87899
Rv2776c	9.683701
Rv2777c	10.215257
Rv2778c	9.908819
Rv2779c	9.427105
ald	12.413583
Rv2781c	9.986615
pepR	11.025904
gpsI	11.477554
lppU	11.286621
rpsO	12.514913
ribF	9.510053
Rv2787	8.432115
sirR	9.507368
fadE21	10.710161
ltp1	10.924601
Rv2791c	11.087435
Rv2792c	9.784841
truB	9.672504
Rv2794c	9.965988
Rv2795c	10.599278
lppV	8.648863
Rv2797c	8.442583
Rv2798c	9.110345
Rv2799	9.393069
Rv2800	8.932457
Rv2801c	8.771308
Rv2802c	8.978177
Rv2803	8.937563
Rv2804c	7.7242203
Rv2805	8.189487
Rv2806	8.636717
Rv2807	7.8754954
Rv2808	9.907157
Rv2809	10.412028
Rv2810c	7.730335
Rv2811	8.778578
Rv2812	7.7853236
Rv2813	7.655671
Rv2816c	8.507302
Rv2817c	8.48666
Rv2818c	8.852979
Rv2819c	9.211346
Rv2820c	9.6931305
Rv2821c	10.025134
Rv2822c	9.798142
Rv2823c	9.051354
Rv2824c	8.909078
Rv2825c	9.955869
Rv2826c	9.57672
Rv2827c	9.200872
Rv2829c	12.59295
Rv2830c	12.417773
echA16	9.814311
ugpC	8.270543
ugpB	8.105801
ugpE	8.469773
ugpA	8.5788355
dinF	9.83272
Rv2837c	10.983568
rbfA	11.974524
infB	11.999534
Rv2840c	11.580967
nusA	11.204324
Rv2842c	10.499699
Rv2843	9.997754
Rv2844	9.960398
proS	10.083528
efpA	12.351641
cysG	9.511446
cobB	8.994791
cobO	9.406878
Rv2850c	9.795225
Rv2851c	10.621305
mqo	9.958938
PE_PGRS48	8.437513
Rv2854	8.950695
mtr	9.653743
nicT	9.304793
Rv2857c	9.518222
aldC	9.654734
Rv2859c	10.157906
glnA4	9.700678
mapB	10.371323
Rv2862c	9.164857
Rv2863	7.6726837
Rv2864c	9.750262
Rv2865	8.86611
Rv2866	8.042776
Rv2867c	11.289785
gcpE	11.852688
rip	10.960668
dxr	9.717485
Rv2871	8.607378
Rv2872	9.380426
mpt83	9.174204
dipZ	8.339316
mpt70	8.449694
Rv2876	9.820594
Rv2877c	9.906708
mpt53	10.211107
Rv2879c	11.17781
Rv2880c	9.598648
cdsA	11.572666
frr	11.448569
pyrH	10.719942
Rv2884	10.6172695
Rv2885c	10.538325
Rv2886c	9.383427
Rv2887	9.704027
amiC	11.234975
tsf	12.173494
rpsB	11.442615
Rv2891	7.4946985
PPE45	8.57701
Rv2893	8.444428
xerC	9.926638
viuB	10.280828
Rv2896c	8.112927
Rv2897c	8.379452
Rv2898c	9.881155
fdhD	9.615332
fdhF	10.216789
Rv2901c	11.858656
rnhB	10.576847
lepB	11.429962
rplS	11.211641
lppW	11.326594
trmD	9.052501
rimM	10.815154
Rv2908c	12.112235
rpsP	10.85524
Rv2910c	8.414827
dacB2	9.22737
Rv2912c	9.84008
Rv2913c	9.731748
pknI	8.483825
Rv2915c	8.930829
ffh	10.341427
Rv2917	8.342426
glnD	8.815324
glnB	10.602432
amt	9.204359
ftsY	10.420932
acyP	10.789564
smc	9.7652025
Rv2923c	9.734463
fpg	8.514528
rnc	11.725956
Rv2926c	11.526024
Rv2927c	11.370085
tesA	10.08099
Rv2929	10.355783
fadD26	12.220695
ppsA	10.724127
ppsB	10.303595
ppsC	9.971446
ppsD	9.071883
ppsE	10.666752
drrA	11.027409
drrB	10.998708
drrC	10.503709
papA5	10.047106
mas	11.876304
fadD28	12.794058
mmpL7	10.634046
Rv2943	8.8095455
Rv2943A	8.821445
Rv2944	8.631296
lppX	10.0166025
pks1	10.017918
pks15	10.796891
fadD22	10.513784
Rv2949c	12.6050625
fadD29	11.015722
Rv2951c	11.466733
Rv2952	9.905075
Rv2953	10.064677
Rv2954c	10.707417
Rv2955c	8.922287
Rv2956	10.743336
Rv2957	9.453485
Rv2958c	9.624994
Rv2959c	9.969098
Rv2960c	8.357326
Rv2961	7.7777376
Rv2962c	9.391239
Rv2963	10.889665
purU	8.860463
kdtB	9.039815
Rv2966c	8.597731
pca	9.826305
Rv2968c	10.844439
Rv2969c	11.032968
Rv2970A	10.8685875
lipN	10.902447
Rv2971	11.976128
Rv2972c	8.468576
recG	8.184238
Rv2974c	8.953585
Rv2975c	9.827664
ung	10.252109
thiL	10.252959
Rv2978c	9.589733
Rv2979c	10.841654
Rv2980	9.003308
ddlA	10.306026
gpdA2	10.045197
Rv2983	8.26517
ppk	10.396491
mutT1	9.21766
hupB	13.450992
leuD	10.957593
leuC	10.1409235
Rv2989	9.714822
Rv2990c	9.944359
Rv2991	8.704994
gltS	10.215862
Rv2993c	9.918804
Rv2994	9.851598
leuB	10.764297
serA1	10.421877
Rv2997	8.727056
Rv2998	9.189864
Rv2998A	8.17494
lppY	9.376449
Rv3000	8.606604
ilvC	11.94703
ilvN	11.233385
ilvB1	10.85846
cfp6	9.693821
Rv3005c	10.781
lppZ	10.347263
Rv3007c	7.974393
Rv3008	9.474701
gatB	10.805239
pfkA	11.13978
gatA	9.392035
gatC	8.797882
Rv3013	8.82036
ligA	9.048432
Rv3015c	9.740281
lpqA	9.679502
esxQ	10.164466
PE27A	9.99249
PPE46	9.877762
esxR	11.21624
esxS	9.127556
PPE47	8.783478
PE29	10.018957
trmU	10.404402
iscS	10.172214
Rv3026c	8.554676
Rv3027c	8.95639
fixB	11.488726
fixA	11.462642
Rv3030	9.688714
Rv3031	9.152793
Rv3032	9.060674
Rv3033	8.855158
Rv3034c	9.891852
Rv3035	9.336298
TB22.2	9.395917
Rv3037c	9.029964
Rv3038c	10.300465
echA17	8.638757
Rv3040c	8.84609
Rv3041c	8.846976
serB2	10.885035
ctaD	12.202948
fecB	10.546304
adhC	12.310661
Rv3046c	9.213392
Rv3047c	10.90331
nrdF2	11.379669
Rv3049c	11.812339
Rv3050c	11.613295
nrdE	13.075357
nrdI	13.487804
nrdH	13.656017
Rv3054c	10.194937
Rv3055	9.037427
dinP	9.121504
Rv3057c	10.144759
Rv3058c	9.733796
cyp136	10.565043
Rv3060c	10.492113
fadE22	10.907203
ligB	9.040564
cstA	9.154745
Rv3064c	8.316022
mmr	8.709871
Rv3066	8.658415
Rv3067	8.838784
pgmA	9.233021
Rv3069	9.032723
Rv3070	9.074912
Rv3071	8.639528
Rv3072c	9.401152
Rv3073c	8.511833
Rv3074	9.364916
Rv3075c	11.484105
Rv3076	8.185732
Rv3077	9.133494
hab	9.684597
Rv3079c	9.790887
pknK	9.3969145
Rv3081	8.3848095
virS	8.768322
Rv3083	12.190378
lipR	11.557459
Rv3085	11.675637
adhD	11.72107
Rv3087	11.467867
Rv3088	11.728441
fadD13	12.024601
Rv3090	9.2449045
Rv3091	9.126026
Rv3092c	9.818504
Rv3093c	10.003502
Rv3094c	10.041186
Rv3095	9.152115
Rv3096	10.32318
PE_PGRS63	8.84039
Rv3098c	10.74699
Rv3099c	10.860029
smpB	10.03824
ftsX	10.335247
ftsE	10.019848
Rv3103c	10.275907
Rv3104c	10.251147
prfB	9.498865
fprA	8.998408
agpS	8.798946
Rv3108	8.244992
moaA1	7.5370164
moaB1	8.101864
moaC1	8.118257
moaD1	8.104507
Rv3113	7.9789214
Rv3114	7.520705
moeB2	10.613607
sseC1	12.302887
moaE1	11.358426
Rv3120	11.409611
cyp141	9.6718
Rv3122	8.917284
Rv3123	8.722459
Rv3124	8.057389
PPE49	8.959134
Rv3126c	7.7812214
Rv3127	13.746213
Rv3128c	8.959744
Rv3129	9.457941
Rv3130c	14.732275
Rv3131	14.559354
devS	11.941214
devR	13.374044
Rv3134c	13.0339155
PPE50	10.699555
PPE51	11.758073
Rv3137	10.783591
pflA	9.619902
fadE24	11.821691
fadE23	12.441775
fadB4	10.704763
Rv3142c	9.724558
Rv3143	8.931257
PPE52	9.95429
nuoA	10.426521
nuoB	11.054729
nuoC	9.683033
nuoD	9.987469
nuoE	9.559537
nuoF	9.291224
nuoG	9.652676
nuoH	9.77157
nuoI	10.634782
nuoJ	10.309096
nuoK	9.78791
nuoL	10.277681
nuoM	9.663095
nuoN	9.678105
PPE53	9.593379
Rv3160c	10.961246
Rv3161c	11.297888
Rv3162c	8.46403
Rv3163c	8.51947
moxR3	8.6094675
Rv3165c	8.481456
Rv3166c	8.960421
Rv3167c	8.126354
Rv3168	8.801642
Rv3169	9.526721
aofH	9.253851
hpx	11.64598
Rv3172c	9.935609
Rv3173c	10.845564
Rv3174	10.455468
Rv3175	8.838126
mesT	8.98399
Rv3177	8.308202
Rv3178	7.9900637
Rv3179	8.49229
Rv3180c	8.755626
Rv3181c	8.882835
Rv3182	8.531088
Rv3183	9.349592
Rv3187	10.369254
Rv3188	9.927532
Rv3189	8.859249
Rv3190c	10.158721
Rv3191c	8.234174
Rv3192	7.6934543
Rv3193c	11.021969
Rv3194c	9.917082
Rv3195	8.293251
Rv3196	8.187354
Rv3196A	9.7350855
Rv3197	11.223038
whiB7	10.305115
Rv3198A	9.548298
uvrD2	9.730482
nudC	9.860768
Rv3200c	9.828617
Rv3201c	8.4510975
Rv3202c	9.087582
lipV	9.747272
Rv3204	9.742554
Rv3205c	11.985029
moeB1	11.9302435
Rv3207c	11.048263
Rv3208	10.566957
TB9.4	10.9158125
Rv3209	10.065719
Rv3210c	9.025562
rhlE	11.826604
Rv3212	10.541468
Rv3213c	11.194306
gpm2	10.521406
entC	9.506496
Rv3216	9.910653
Rv3217c	10.974918
Rv3218	8.671707
whiB1	12.324337
Rv3220c	10.068264
Rv3221A	12.328672
TB7.3	11.74652
Rv3222c	11.796762
sigH	11.598036
Rv3224	11.7908
Rv3224A	12.013947
Rv3224B	10.494012
Rv3225c	9.852421
Rv3226c	9.831928
aroA	9.473853
Rv3228	9.006037
desA3	9.330327
Rv3230c	9.385581
Rv3231c	8.901606
pvdS	9.705958
Rv3233c	9.524478
Rv3234c	9.52359
Rv3235	8.698431
Rv3236c	9.845542
Rv3237c	9.819998
Rv3238c	10.167942
Rv3239c	8.971658
secA1	11.432358
Rv3241c	12.068195
Rv3242c	8.758223
Rv3243c	10.140137
lpqB	10.338234
mtrB	11.214374
mtrA	13.00371
tmk	9.882614
sahH	12.017167
Rv3249c	12.161652
rubB	12.662275
rubA	12.072746
alkB	11.517966
Rv3253c	8.750302
Rv3254	9.208146
manA	9.97681
Rv3256c	10.694853
pmmA	10.857055
Rv3258c	10.946502
Rv3259	8.84825
whiB2	12.645564
fbiA	9.416743
fbiB	9.214626
Rv3263	8.816686
manB	10.761154
wbbL1	10.325906
rmlD	10.578841
Rv3267	10.709099
Rv3268	9.920547
Rv3269	11.626713
ctpC	12.344036
Rv3271c	10.056216
Rv3272	10.4289255
Rv3273	11.072968
fadE25	11.346809
purE	9.63624
purK	9.050456
Rv3277	9.1506195
Rv3278c	9.239122
birA	8.593428
accD5	10.876596
Rv3281	10.511
Rv3282	10.357061
sseA	10.972968
Rv3284	11.927194
accA3	11.776566
sigF	9.534218
rsbW	10.597576
usfY	12.216335
Rv3289c	13.16512
lat	12.73597
Rv3291c	9.3984995
Rv3292	10.700796
pcd	9.488319
Rv3294c	7.5610757
Rv3295	10.670682
lhr	9.050907
nei	8.256089
lpqC	9.580296
atsB	10.274051
Rv3300c	9.298985
phoY1	9.902194
glpD2	10.027479
lpdA	9.519663
Rv3304	10.069138
amiA1	9.439726
amiB1	10.302985
deoD	9.406351
pmmB	8.374543
upp	8.761676
sapM	9.930693
Rv3311	9.99615
Rv3312A	11.168856
Rv3312c	9.278003
add	9.028254
deoA	8.789715
cdd	8.684707
sdhC	10.073117
sdhD	10.342406
sdhA	10.268895
sdhB	9.8762045
Rv3320c	10.920994
Rv3321c	10.952088
Rv3322c	9.147646
moaX	9.059545
Rv3324A	8.452155
moaC3	8.047054
Rv3326	11.498575
Rv3327	7.981072
sigJ	9.177679
Rv3329	9.900171
dacB1	8.628547
sugI	9.77638
nagA	8.367261
Rv3333c	8.386925
Rv3334	10.836573
Rv3335c	9.889885
trpS	10.518608
Rv3337	11.095862
Rv3338	11.037911
icd1	9.572009
metC	10.048136
metA	11.004951
Rv3342	10.390084
PPE54	8.332738
PE_PGRS50	6.8761373
PPE55	8.660178
Rv3348	9.728399
Rv3349c	8.42952
PPE56	8.241622
Rv3351c	7.831149
Rv3352c	7.912477
Rv3353c	7.7943277
Rv3354	9.236441
folD	10.078792
Rv3357	8.661207
Rv3358	9.259746
Rv3359	8.158171
Rv3360	8.653735
Rv3361c	8.626715
Rv3362c	9.427825
Rv3363c	9.207577
Rv3364c	8.796405
Rv3365c	9.500573
spoU	8.017794
PE_PGRS51	10.2317
Rv3368c	8.974465
Rv3369	10.227389
dnaE2	8.466096
Rv3371	10.556493
otsB2	9.229703
echA18	8.875183
echA18.1	8.92463
amiD	8.368804
Rv3376	10.745174
Rv3377c	9.76758
Rv3378c	9.640102
dxs2	8.284309
lytB1	9.034138
idsB	9.436699
Rv3384c	9.650489
Rv3385c	9.663485
Rv3386	8.8007145
Rv3387	8.222027
PE_PGRS52	11.171738
Rv3389c	10.24078
lpqD	9.880483
acrA1	9.061593
cmaA1	9.661504
iunH	8.691661
Rv3394c	8.59537
Rv3395A	7.9925604
Rv3395c	10.19573
guaA	9.862474
phyA	9.148529
idsA1	8.559945
Rv3399	9.529738
Rv3400	10.021733
Rv3401	10.134233
Rv3402c	8.004127
Rv3403c	8.995788
Rv3404c	9.655286
Rv3405c	8.861447
Rv3406	9.056332
Rv3407	12.05896
Rv3408	12.728141
choD	10.8129425
guaB3	9.731116
guaB2	11.10981
Rv3412	11.438339
Rv3413c	10.269762
sigD	10.090765
Rv3415c	8.550003
whiB3	10.788322
groEL1	12.671608
groES	14.682365
gcp	9.68642
rimI	9.687968
Rv3421c	9.454207
Rv3422c	10.4485
alr	9.989225
Rv3424c	8.867967
PPE57	9.264072
PPE58	9.775502
Rv3427c	8.38322
Rv3428c	7.6587834
PPE59	10.130668
Rv3430c	9.093391
Rv3431c	9.287741
gadB	8.944246
Rv3433c	8.623696
Rv3434c	8.853669
Rv3435c	9.588999
glmS	9.727222
Rv3437	9.871888
Rv3438	9.548877
Rv3439c	8.50998
Rv3440c	9.605164
mrsA	10.676137
rpsI	12.118554
rplM	11.563272
esxT	8.578036
esxU	8.034628
Rv3446c	7.833657
Rv3447c	7.7034483
Rv3448	8.059696
mycP4	7.906582
Rv3450c	8.586653
cut3	10.022305
cut4	10.148268
Rv3453	8.373446
Rv3454	8.647726
truA	10.7503195
rplQ	13.093744
rpoA	12.803215
rpsD	12.552944
rpsK	13.349055
rpsM	13.083727
infA	12.524921
Rv3463	11.115033
rmlB	11.5589905
rmlC	10.731709
Rv3467	8.038203
Rv3468c	8.418912
mhpE	7.927694
ilvB2	8.349184
Rv3471c	7.9370775
Rv3472	8.589477
bpoA	7.8192925
Rv3475	11.301404
kgtP	8.936529
PE31	10.726639
Rv3479	8.682877
Rv3480c	10.16057
Rv3481c	9.057175
Rv3482c	10.177133
Rv3483c	9.368702
cpsA	10.320605
Rv3485c	8.792835
Rv3486	9.753454
lipF	11.677459
Rv3488	8.636047
Rv3489	11.896984
otsA	10.922274
Rv3491	10.4353695
Rv3492c	9.640526
Rv3493c	9.078663
mce4F	9.41294
lprN	9.531529
mce4D	9.74582
mce4C	9.981587
mce4B	10.198506
mce4A	10.063282
yrbE4B	9.873821
yrbE4A	9.761073
Rv3502c	11.043194
fdxD	10.650104
fadE26	9.323237
fadE27	9.279307
fadD17	8.307022
PE_PGRS53	8.599338
PE_PGRS54	9.779618
ilvX	10.512915
Rv3510c	8.890467
PE_PGRS55	8.857476
PE_PGRS56	8.273849
fadD18	10.244727
PE_PGRS57	9.972448
fadD19	9.606951
echA19	9.641283
Rv3517	8.403878
cyp142	10.279245
Rv3519	11.752055
Rv3520c	11.146387
Rv3521	9.000586
ltp4	9.013265
ltp3	9.402198
Rv3524	9.816236
Rv3525c	8.420861
Rv3526	11.041621
Rv3527	11.226008
Rv3528c	10.683946
Rv3529c	9.316002
Rv3530c	9.374799
Rv3531c	8.7726755
PPE61	9.378899
PPE62	8.949352
Rv3534c	11.191776
Rv3535c	10.510174
Rv3536c	10.333852
Rv3537	10.154822
Rv3538	9.728993
PPE63	8.354881
ltp2	9.001598
Rv3541c	9.515505
Rv3542c	9.469496
fadE29	9.610531
fadE28	10.206975
cyp125	10.824042
fadA5	9.649046
Rv3547	11.203082
Rv3548c	10.594414
Rv3549c	10.28448
echA20	10.151087
Rv3551	10.156735
Rv3552	10.10486
Rv3553	9.697577
fdxB	9.258221
Rv3555c	9.443137
fadA6	10.220835
Rv3557c	9.601422
PPE64	9.0278425
Rv3559c	9.178686
fadE30	9.577558
fadD3	9.447497
fadE31	9.9236355
fadE32	9.740895
fadE33	8.862591
aspB	8.939382
Rv3566A	8.523346
nat	9.283526
Rv3567c	9.864176
bphC	11.691787
bphD	10.443001
Rv3570c	10.77743
hmp	9.31077
Rv3572	9.4195595
fadE34	8.726243
Rv3574	10.301583
Rv3575c	9.241878
lppH	9.557499
Rv3577	8.777516
arsB2	8.058382
Rv3579c	9.408288
cysS1	10.260958
ispF	11.815558
ispD	13.026943
Rv3583c	14.605239
lpqE	10.653334
radA	9.403669
Rv3586	9.269906
Rv3587c	11.267004
canB	9.487755
mutY	9.280436
PE_PGRS58	8.409017
Rv3591c	8.676892
TB11.2	10.813887
lpqF	9.89497
Rv3594	8.651043
PE_PGRS59	12.009702
clpC1	12.694878
lsr2	10.607978
lysS	9.957587
Rv3600c	10.580884
panD	9.928102
panC	10.255041
Rv3603c	9.275409
Rv3604c	9.6004
Rv3605c	10.591258
folK	10.414062
folB	9.833179
folP1	9.949245
folE	10.828267
ftsH	10.772409
Rv3612c	12.157718
Rv3613c	13.508299
Rv3614c	14.50351
Rv3615c	14.245278
Rv3616c	13.440289
ephA	10.049102
Rv3618	9.469022
esxW	8.627851
PPE65	8.361491
PE32	7.7977242
lpqG	9.843956
hpt	10.350985
mesJ	9.743563
Rv3626c	10.70167
Rv3627c	10.46
ppa	10.104129
Rv3629c	9.138996
Rv3630	9.242329
Rv3631	8.622196
Rv3632	10.598385
Rv3633	11.966174
galE1	9.373059
Rv3635	9.146972
Rv3636	9.1296215
Rv3637	7.744016
Rv3638	7.859678
Rv3639c	9.354338
Rv3640c	8.107905
fic	9.294946
Rv3642c	9.670478
Rv3643	7.640105
Rv3644c	9.3152485
Rv3645	11.317409
topA	10.593174
Rv3647c	10.199186
cspA	11.3816185
Rv3649	8.410754
PE33	8.454924
Rv3651	10.133127
PE_PGRS60	8.428618
Rv3654c	9.18672
Rv3655c	9.322381
Rv3656c	8.620312
Rv3657c	8.128605
Rv3658c	8.813959
Rv3659c	8.084476
Rv3660c	9.031197
Rv3661	10.706705
Rv3662c	9.0646715
dppD	8.535753
dppC	8.569746
dppB	8.813072
dppA	9.020544
acs	9.94338
Rv3668c	9.185579
Rv3669	11.3727255
ephE	8.346562
Rv3671c	10.368576
Rv3672c	10.326759
Rv3673c	10.181384
nth	9.782943
Rv3675	9.923062
Rv3676	9.850071
Rv3677c	9.759635
Rv3678A	10.440061
Rv3678c	11.1358
Rv3679	10.107714
Rv3680	11.127432
whiB4	10.908948
ponA2	10.905582
Rv3683	11.328114
Rv3684	10.348188
cyp137	9.499587
Rv3686c	10.942922
rsfB	11.3395195
Rv3688c	10.553135
Rv3689	9.855775
Rv3690	9.170745
Rv3691	9.524982
moxR2	9.551091
Rv3693	9.10314
Rv3694c	10.225152
Rv3695	10.005968
glpK	9.419042
Rv3697c	10.084408
Rv3698	8.433413
Rv3699	11.469755
Rv3700c	9.000009
Rv3701c	9.520586
Rv3702c	9.123893
Rv3703c	9.228781
gshA	9.778842
Rv3705A	10.663357
Rv3705c	9.390605
Rv3706c	9.375395
Rv3707c	8.996714
asd	11.404477
ask	10.550786
leuA	11.059148
dnaQ	9.968639
Rv3712	8.710992
cobQ2	9.114961
Rv3714c	9.116981
recR	11.227564
Rv3716c	11.108999
Rv3717	9.7553
Rv3718c	9.046472
Rv3719	10.615511
Rv3720	11.167446
dnaZX	10.177864
Rv3722c	11.10583
Rv3723	11.03127
cut5a	10.498674
cut5b	9.995293
Rv3725	10.253648
Rv3726	10.948713
Rv3727	8.166796
Rv3728	8.474489
Rv3729	8.724072
Rv3730c	8.633799
ligC	9.024189
Rv3732	9.696311
Rv3733c	10.44673
Rv3734c	11.165942
Rv3735	10.126964
Rv3736	8.688417
Rv3737	8.9026
PPE66	8.925745
PPE67	9.853492
Rv3740c	11.273596
Rv3741c	10.536817
Rv3742c	11.24775
ctpJ	7.9970636
Rv3744	9.198715
Rv3745c	8.376297
PE34	9.476242
Rv3747	10.879188
Rv3748	10.241836
Rv3749c	9.942643
Rv3750c	10.641407
Rv3751	7.6660604
Rv3752c	8.495348
Rv3753c	10.682474
tyrA	9.732179
Rv3755c	10.143088
proZ	9.327455
proW	9.933522
proV	10.13661
proX	11.324805
Rv3760	10.565695
fadE36	9.414608
Rv3762c	9.202755
lpqH	11.568861
tcrY	9.399002
tcrX	10.453013
Rv3766	10.625695
Rv3767c	10.642259
Rv3768	8.65006
Rv3769	10.350103
Rv3770A	9.035425
Rv3770B	9.284262
Rv3770c	9.446755
Rv3771c	10.0778475
hisC2	9.344054
Rv3773c	8.945491
echA21	11.293254
lipE	10.257205
Rv3776	8.515605
Rv3777	9.977863
Rv3778c	10.330062
Rv3779	9.368047
Rv3780	10.624821
rfbE	10.402085
Rv3782	10.654709
rfbD	10.09235
Rv3784	8.67559
Rv3785	9.265022
Rv3786c	9.015408
Rv3787c	8.212505
Rv3788	9.567737
Rv3789	9.045468
Rv3790	9.487019
Rv3791	9.899628
Rv3792	8.961609
embC	8.910167
embA	9.440673
embB	9.106551
Rv3796	9.364098
fadE35	10.542757
accD4	11.571
pks13	11.958566
fadD32	12.358881
Rv3802c	11.516292
fbpD	10.626803
fbpA	12.967687
Rv3805c	9.58597
Rv3806c	10.238313
Rv3807c	10.20936
glfT	10.483643
glf	9.686975
pirG	12.036214
Rv3811	10.018371
PE_PGRS62	9.157309
Rv3813c	10.486214
Rv3814c	11.485751
Rv3815c	10.784885
Rv3816c	10.1379795
Rv3817	9.306635
Rv3818	10.052963
Rv3819	10.049764
papA2	9.026086
Rv3821	10.443839
Rv3822	10.955147
mmpL8	11.065577
papA1	11.80014
pks2	12.372765
fadD23	9.42859
Rv3827c	10.356365
Rv3828c	10.172863
Rv3829c	8.947317
Rv3830c	9.289305
Rv3831	8.985497
Rv3832c	9.556059
Rv3833	10.67903
serS	8.839774
Rv3835	9.244391
Rv3836	8.543773
Rv3837c	11.039372
pheA	9.961131
Rv3839	7.968899
Rv3840	7.7267656
bfrB	15.671172
glpQ1	10.311729
Rv3843c	11.730604
Rv3845	7.8818164
sodA	11.762987
Rv3847	11.740266
Rv3848	9.350218
Rv3849	11.915417
Rv3850	10.259747
Rv3851	9.16776
hns	10.738734
rraA	10.855965
ethA	14.464802
ethR	11.560588
Rv3856c	10.54418
Rv3857c	10.737023
gltD	11.1864805
gltB	11.341074
Rv3860	8.971191
